sentence,model,query_mode,prompt_type,shot_type,context_type,correct
She slipped the ring onto her finger before leaving the house.,claude,manual,direct,zero,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,claude,manual,cot,zero,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,claude,manual,direct,few,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,claude,manual,cot,few,personal_adornment,1
The antique ring was displayed under glass at the museum.,claude,manual,direct,zero,personal_adornment,1
The antique ring was displayed under glass at the museum.,claude,manual,cot,zero,personal_adornment,1
The antique ring was displayed under glass at the museum.,claude,manual,direct,few,personal_adornment,1
The antique ring was displayed under glass at the museum.,claude,manual,cot,few,personal_adornment,1
He noticed the ring only after the light caught the stone.,claude,manual,direct,zero,personal_adornment,1
He noticed the ring only after the light caught the stone.,claude,manual,cot,zero,personal_adornment,1
He noticed the ring only after the light caught the stone.,claude,manual,direct,few,personal_adornment,1
He noticed the ring only after the light caught the stone.,claude,manual,cot,few,personal_adornment,1
The ring had been passed down through several generations.,claude,manual,direct,zero,personal_adornment,1
The ring had been passed down through several generations.,claude,manual,cot,zero,personal_adornment,1
The ring had been passed down through several generations.,claude,manual,direct,few,personal_adornment,1
The ring had been passed down through several generations.,claude,manual,cot,few,personal_adornment,1
A sudden ring echoed through the quiet hallway.,claude,manual,direct,zero,auditory_event,1
A sudden ring echoed through the quiet hallway.,claude,manual,cot,zero,auditory_event,1
A sudden ring echoed through the quiet hallway.,claude,manual,direct,few,auditory_event,1
A sudden ring echoed through the quiet hallway.,claude,manual,cot,few,auditory_event,1
She paused when she heard a ring coming from the phone.,claude,manual,direct,zero,auditory_event,1
She paused when she heard a ring coming from the phone.,claude,manual,cot,zero,auditory_event,1
She paused when she heard a ring coming from the phone.,claude,manual,direct,few,auditory_event,1
She paused when she heard a ring coming from the phone.,claude,manual,cot,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,claude,manual,direct,zero,auditory_event,1
The sharp ring cut through the noise of the crowd.,claude,manual,cot,zero,auditory_event,1
The sharp ring cut through the noise of the crowd.,claude,manual,direct,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,claude,manual,cot,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,claude,manual,direct,zero,auditory_event,1
Everyone turned at the ring that signaled the end of class.,claude,manual,cot,zero,auditory_event,1
Everyone turned at the ring that signaled the end of class.,claude,manual,direct,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,claude,manual,cot,few,auditory_event,1
A ring of stones surrounded the fire pit.,claude,manual,direct,zero,spatial_structure,1
A ring of stones surrounded the fire pit.,claude,manual,cot,zero,spatial_structure,1
A ring of stones surrounded the fire pit.,claude,manual,direct,few,spatial_structure,1
A ring of stones surrounded the fire pit.,claude,manual,cot,few,spatial_structure,1
The trees formed a ring around the clearing.,claude,manual,direct,zero,spatial_structure,1
The trees formed a ring around the clearing.,claude,manual,cot,zero,spatial_structure,1
The trees formed a ring around the clearing.,claude,manual,direct,few,spatial_structure,1
The trees formed a ring around the clearing.,claude,manual,cot,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,claude,manual,direct,zero,spatial_structure,1
A dark ring appeared around the stain after it dried.,claude,manual,cot,zero,spatial_structure,1
A dark ring appeared around the stain after it dried.,claude,manual,direct,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,claude,manual,cot,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,claude,manual,direct,zero,spatial_structure,1
The planet was encircled by a faint ring of dust.,claude,manual,cot,zero,spatial_structure,1
The planet was encircled by a faint ring of dust.,claude,manual,direct,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,claude,manual,cot,few,spatial_structure,1
He straightened his tie before walking into the interview.,claude,manual,direct,zero,social_formal,1
He straightened his tie before walking into the interview.,claude,manual,cot,zero,social_formal,1
He straightened his tie before walking into the interview.,claude,manual,direct,few,social_formal,1
He straightened his tie before walking into the interview.,claude,manual,cot,few,social_formal,1
The silk tie matched the jacket better than the previous one.,claude,manual,direct,zero,social_formal,1
The silk tie matched the jacket better than the previous one.,claude,manual,cot,zero,social_formal,1
The silk tie matched the jacket better than the previous one.,claude,manual,direct,few,social_formal,1
The silk tie matched the jacket better than the previous one.,claude,manual,cot,few,social_formal,1
She bought a new tie as a gift for her father.,claude,manual,direct,zero,social_formal,1
She bought a new tie as a gift for her father.,claude,manual,cot,zero,social_formal,1
She bought a new tie as a gift for her father.,claude,manual,direct,few,social_formal,1
She bought a new tie as a gift for her father.,claude,manual,cot,few,social_formal,1
His tie was loosened after the long ceremony ended.,claude,manual,direct,zero,social_formal,1
His tie was loosened after the long ceremony ended.,claude,manual,cot,zero,social_formal,1
His tie was loosened after the long ceremony ended.,claude,manual,direct,few,social_formal,1
His tie was loosened after the long ceremony ended.,claude,manual,cot,few,social_formal,1
The game ended in a tie after overtime.,claude,manual,direct,zero,competitive_event,1
The game ended in a tie after overtime.,claude,manual,cot,zero,competitive_event,1
The game ended in a tie after overtime.,claude,manual,direct,few,competitive_event,1
The game ended in a tie after overtime.,claude,manual,cot,few,competitive_event,1
Both candidates finished the election in a tie.,claude,manual,direct,zero,competitive_event,1
Both candidates finished the election in a tie.,claude,manual,cot,zero,competitive_event,1
Both candidates finished the election in a tie.,claude,manual,direct,few,competitive_event,1
Both candidates finished the election in a tie.,claude,manual,cot,few,competitive_event,1
The final score resulted in a tie between the teams.,claude,manual,direct,zero,competitive_event,1
The final score resulted in a tie between the teams.,claude,manual,cot,zero,competitive_event,1
The final score resulted in a tie between the teams.,claude,manual,direct,few,competitive_event,1
The final score resulted in a tie between the teams.,claude,manual,cot,few,competitive_event,1
"After hours of debate, the vote produced a tie.",claude,manual,direct,zero,competitive_event,1
"After hours of debate, the vote produced a tie.",claude,manual,cot,zero,competitive_event,1
"After hours of debate, the vote produced a tie.",claude,manual,direct,few,competitive_event,1
"After hours of debate, the vote produced a tie.",claude,manual,cot,few,competitive_event,1
She used a rope to tie the boxes together.,claude,manual,direct,zero,physical_binding,1
She used a rope to tie the boxes together.,claude,manual,cot,zero,physical_binding,1
She used a rope to tie the boxes together.,claude,manual,direct,few,physical_binding,1
She used a rope to tie the boxes together.,claude,manual,cot,few,physical_binding,1
He learned how to tie the knot securely.,claude,manual,direct,zero,physical_binding,1
He learned how to tie the knot securely.,claude,manual,cot,zero,physical_binding,1
He learned how to tie the knot securely.,claude,manual,direct,few,physical_binding,1
He learned how to tie the knot securely.,claude,manual,cot,few,physical_binding,1
They worked together to tie the fence posts in place.,claude,manual,direct,zero,physical_binding,1
They worked together to tie the fence posts in place.,claude,manual,cot,zero,physical_binding,1
They worked together to tie the fence posts in place.,claude,manual,direct,few,physical_binding,1
They worked together to tie the fence posts in place.,claude,manual,cot,few,physical_binding,1
The instructions explained how to tie the cables safely.,claude,manual,direct,zero,physical_binding,1
The instructions explained how to tie the cables safely.,claude,manual,cot,zero,physical_binding,1
The instructions explained how to tie the cables safely.,claude,manual,direct,few,physical_binding,1
The instructions explained how to tie the cables safely.,claude,manual,cot,few,physical_binding,1
He used a file to smooth the sharp edge of the metal.,claude,manual,direct,zero,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,claude,manual,cot,zero,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,claude,manual,direct,few,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,claude,manual,cot,few,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,claude,manual,direct,zero,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,claude,manual,cot,zero,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,claude,manual,direct,few,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,claude,manual,cot,few,physical_tool_use,1
She ran the file across the surface until it was smooth.,claude,manual,direct,zero,physical_tool_use,1
She ran the file across the surface until it was smooth.,claude,manual,cot,zero,physical_tool_use,1
She ran the file across the surface until it was smooth.,claude,manual,direct,few,physical_tool_use,1
She ran the file across the surface until it was smooth.,claude,manual,cot,few,physical_tool_use,1
She decided to file a complaint with the city office.,claude,manual,direct,zero,administrative_action,1
She decided to file a complaint with the city office.,claude,manual,cot,zero,administrative_action,1
She decided to file a complaint with the city office.,claude,manual,direct,few,administrative_action,1
She decided to file a complaint with the city office.,claude,manual,cot,few,administrative_action,1
They will file the paperwork before the deadline.,claude,manual,direct,zero,administrative_action,1
They will file the paperwork before the deadline.,claude,manual,cot,zero,administrative_action,1
They will file the paperwork before the deadline.,claude,manual,direct,few,administrative_action,1
They will file the paperwork before the deadline.,claude,manual,cot,few,administrative_action,1
He plans to file his tax return tomorrow.,claude,manual,direct,zero,administrative_action,1
He plans to file his tax return tomorrow.,claude,manual,cot,zero,administrative_action,1
He plans to file his tax return tomorrow.,claude,manual,direct,few,administrative_action,1
He plans to file his tax return tomorrow.,claude,manual,cot,few,administrative_action,1
She opened the file on her computer to review the report.,claude,manual,direct,zero,digital_record,1
She opened the file on her computer to review the report.,claude,manual,cot,zero,digital_record,1
She opened the file on her computer to review the report.,claude,manual,direct,few,digital_record,1
She opened the file on her computer to review the report.,claude,manual,cot,few,digital_record,1
The lawyer pulled the case file from the cabinet.,claude,manual,direct,zero,physical_record,1
The lawyer pulled the case file from the cabinet.,claude,manual,cot,zero,physical_record,1
The lawyer pulled the case file from the cabinet.,claude,manual,direct,few,physical_record,1
The lawyer pulled the case file from the cabinet.,claude,manual,cot,few,physical_record,1
Each employee has a file stored in the archive room.,claude,manual,direct,zero,physical_record,1
Each employee has a file stored in the archive room.,claude,manual,cot,zero,physical_record,1
Each employee has a file stored in the archive room.,claude,manual,direct,few,physical_record,1
Each employee has a file stored in the archive room.,claude,manual,cot,few,physical_record,1
The fisherman sat quietly on the bank watching the water.,gpt,manual,direct,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,gpt,manual,cot,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,gpt,manual,direct,few,physical_environment,1
The fisherman sat quietly on the bank watching the water.,gpt,manual,cot,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,manual,direct,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,manual,cot,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,manual,direct,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,manual,cot,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,manual,direct,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,manual,cot,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,manual,direct,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,manual,cot,few,physical_environment,1
I went to the bank to apply for a loan.,gpt,manual,direct,zero,financial_sense,1
I went to the bank to apply for a loan.,gpt,manual,cot,zero,financial_sense,1
I went to the bank to apply for a loan.,gpt,manual,direct,few,financial_sense,1
I went to the bank to apply for a loan.,gpt,manual,cot,few,financial_sense,1
The bank teller handed me my change.,gpt,manual,direct,zero,financial_sense,1
The bank teller handed me my change.,gpt,manual,cot,zero,financial_sense,1
The bank teller handed me my change.,gpt,manual,direct,few,financial_sense,1
The bank teller handed me my change.,gpt,manual,cot,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,manual,direct,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,manual,cot,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,manual,direct,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,manual,cot,few,financial_sense,1
Federal law insures your money at the bank.,gpt,manual,direct,zero,financial_sense,1
Federal law insures your money at the bank.,gpt,manual,cot,zero,financial_sense,1
Federal law insures your money at the bank.,gpt,manual,direct,few,financial_sense,1
Federal law insures your money at the bank.,gpt,manual,cot,few,financial_sense,1
The fisherman sat quietly on the bank watching the water.,gpt,manual,direct,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,gpt,manual,cot,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,gpt,manual,direct,few,physical_environment,1
The fisherman sat quietly on the bank watching the water.,gpt,manual,cot,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,manual,direct,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,manual,cot,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,manual,direct,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,manual,cot,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,manual,direct,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,manual,cot,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,manual,direct,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,manual,cot,few,physical_environment,1
I went to the bank to apply for a loan.,gpt,manual,direct,zero,financial_sense,1
I went to the bank to apply for a loan.,gpt,manual,cot,zero,financial_sense,1
I went to the bank to apply for a loan.,gpt,manual,direct,few,financial_sense,1
I went to the bank to apply for a loan.,gpt,manual,cot,few,financial_sense,1
The bank teller handed me my change.,gpt,manual,direct,zero,financial_sense,1
The bank teller handed me my change.,gpt,manual,cot,zero,financial_sense,1
The bank teller handed me my change.,gpt,manual,direct,few,financial_sense,1
The bank teller handed me my change.,gpt,manual,cot,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,manual,direct,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,manual,cot,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,manual,direct,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,manual,cot,few,financial_sense,1
Federal law insures your money at the bank.,gpt,manual,direct,zero,financial_sense,1
Federal law insures your money at the bank.,gpt,manual,cot,zero,financial_sense,1
Federal law insures your money at the bank.,gpt,manual,direct,few,financial_sense,1
Federal law insures your money at the bank.,gpt,manual,cot,few,financial_sense,1
He adjusted his grip before releasing the pitch toward home plate.,gpt,manual,direct,zero,physical_motion,1
He adjusted his grip before releasing the pitch toward home plate.,gpt,manual,cot,zero,physical_motion,1
He adjusted his grip before releasing the pitch toward home plate.,gpt,manual,direct,few,physical_motion,1
He adjusted his grip before releasing the pitch toward home plate.,gpt,manual,cot,few,physical_motion,1
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,manual,direct,zero,physical_motion,1
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,manual,cot,zero,physical_motion,1
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,manual,direct,few,physical_motion,1
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,manual,cot,few,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,manual,direct,zero,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,manual,cot,zero,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,manual,direct,few,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,manual,cot,few,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",gpt,manual,direct,zero,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",gpt,manual,cot,zero,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",gpt,manual,direct,few,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",gpt,manual,cot,few,physical_motion,1
The startup refined its pitch to better explain the value of the product.,gpt,manual,direct,zero,business_communication,1
The startup refined its pitch to better explain the value of the product.,gpt,manual,cot,zero,business_communication,1
The startup refined its pitch to better explain the value of the product.,gpt,manual,direct,few,business_communication,1
The startup refined its pitch to better explain the value of the product.,gpt,manual,cot,few,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,manual,direct,zero,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,manual,cot,zero,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,manual,direct,few,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,manual,cot,few,business_communication,1
Investors listened carefully as the founder began his pitch.,gpt,manual,direct,zero,business_communication,1
Investors listened carefully as the founder began his pitch.,gpt,manual,cot,zero,business_communication,1
Investors listened carefully as the founder began his pitch.,gpt,manual,direct,few,business_communication,1
Investors listened carefully as the founder began his pitch.,gpt,manual,cot,few,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,manual,direct,zero,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,manual,cot,zero,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,manual,direct,few,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,manual,cot,few,business_communication,1
She slipped the ring onto her finger before leaving the house.,gpt,manual,direct,zero,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,gpt,manual,cot,zero,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,gpt,manual,direct,few,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,gpt,manual,cot,few,personal_adornment,1
The antique ring was displayed under glass at the museum.,gpt,manual,direct,zero,personal_adornment,1
The antique ring was displayed under glass at the museum.,gpt,manual,cot,zero,personal_adornment,1
The antique ring was displayed under glass at the museum.,gpt,manual,direct,few,personal_adornment,1
The antique ring was displayed under glass at the museum.,gpt,manual,cot,few,personal_adornment,1
He noticed the ring only after the light caught the stone.,gpt,manual,direct,zero,personal_adornment,1
He noticed the ring only after the light caught the stone.,gpt,manual,cot,zero,personal_adornment,1
He noticed the ring only after the light caught the stone.,gpt,manual,direct,few,personal_adornment,1
He noticed the ring only after the light caught the stone.,gpt,manual,cot,few,personal_adornment,1
The ring had been passed down through several generations.,gpt,manual,direct,zero,personal_adornment,1
The ring had been passed down through several generations.,gpt,manual,cot,zero,personal_adornment,1
The ring had been passed down through several generations.,gpt,manual,direct,few,personal_adornment,1
The ring had been passed down through several generations.,gpt,manual,cot,few,personal_adornment,1
A sudden ring echoed through the quiet hallway.,gpt,manual,direct,zero,auditory_event,1
A sudden ring echoed through the quiet hallway.,gpt,manual,cot,zero,auditory_event,1
A sudden ring echoed through the quiet hallway.,gpt,manual,direct,few,auditory_event,1
A sudden ring echoed through the quiet hallway.,gpt,manual,cot,few,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,manual,direct,zero,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,manual,cot,zero,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,manual,direct,few,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,manual,cot,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,manual,direct,zero,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,manual,cot,zero,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,manual,direct,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,manual,cot,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,manual,direct,zero,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,manual,cot,zero,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,manual,direct,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,manual,cot,few,auditory_event,1
A ring of stones surrounded the fire pit.,gpt,manual,direct,zero,spatial_structure,1
A ring of stones surrounded the fire pit.,gpt,manual,cot,zero,spatial_structure,1
A ring of stones surrounded the fire pit.,gpt,manual,direct,few,spatial_structure,1
A ring of stones surrounded the fire pit.,gpt,manual,cot,few,spatial_structure,1
The trees formed a ring around the clearing.,gpt,manual,direct,zero,spatial_structure,1
The trees formed a ring around the clearing.,gpt,manual,cot,zero,spatial_structure,1
The trees formed a ring around the clearing.,gpt,manual,direct,few,spatial_structure,1
The trees formed a ring around the clearing.,gpt,manual,cot,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,manual,direct,zero,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,manual,cot,zero,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,manual,direct,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,manual,cot,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,manual,direct,zero,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,manual,cot,zero,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,manual,direct,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,manual,cot,few,spatial_structure,1
He straightened his tie before walking into the interview.,gpt,manual,direct,zero,social_formal,1
He straightened his tie before walking into the interview.,gpt,manual,cot,zero,social_formal,1
He straightened his tie before walking into the interview.,gpt,manual,direct,few,social_formal,1
He straightened his tie before walking into the interview.,gpt,manual,cot,few,social_formal,1
The silk tie matched the jacket better than the previous one.,gpt,manual,direct,zero,social_formal,1
The silk tie matched the jacket better than the previous one.,gpt,manual,cot,zero,social_formal,1
The silk tie matched the jacket better than the previous one.,gpt,manual,direct,few,social_formal,1
The silk tie matched the jacket better than the previous one.,gpt,manual,cot,few,social_formal,1
She bought a new tie as a gift for her father.,gpt,manual,direct,zero,social_formal,1
She bought a new tie as a gift for her father.,gpt,manual,cot,zero,social_formal,1
She bought a new tie as a gift for her father.,gpt,manual,direct,few,social_formal,1
She bought a new tie as a gift for her father.,gpt,manual,cot,few,social_formal,1
His tie was loosened after the long ceremony ended.,gpt,manual,direct,zero,social_formal,1
His tie was loosened after the long ceremony ended.,gpt,manual,cot,zero,social_formal,1
His tie was loosened after the long ceremony ended.,gpt,manual,direct,few,social_formal,1
His tie was loosened after the long ceremony ended.,gpt,manual,cot,few,social_formal,1
The game ended in a tie after overtime.,gpt,manual,direct,zero,competitive_event,1
The game ended in a tie after overtime.,gpt,manual,cot,zero,competitive_event,1
The game ended in a tie after overtime.,gpt,manual,direct,few,competitive_event,1
The game ended in a tie after overtime.,gpt,manual,cot,few,competitive_event,1
Both candidates finished the election in a tie.,gpt,manual,direct,zero,competitive_event,1
Both candidates finished the election in a tie.,gpt,manual,cot,zero,competitive_event,1
Both candidates finished the election in a tie.,gpt,manual,direct,few,competitive_event,1
Both candidates finished the election in a tie.,gpt,manual,cot,few,competitive_event,1
The final score resulted in a tie between the teams.,gpt,manual,direct,zero,competitive_event,1
The final score resulted in a tie between the teams.,gpt,manual,cot,zero,competitive_event,1
The final score resulted in a tie between the teams.,gpt,manual,direct,few,competitive_event,1
The final score resulted in a tie between the teams.,gpt,manual,cot,few,competitive_event,1
"After hours of debate, the vote produced a tie.",gpt,manual,direct,zero,competitive_event,1
"After hours of debate, the vote produced a tie.",gpt,manual,cot,zero,competitive_event,1
"After hours of debate, the vote produced a tie.",gpt,manual,direct,few,competitive_event,1
"After hours of debate, the vote produced a tie.",gpt,manual,cot,few,competitive_event,1
She used a rope to tie the boxes together.,gpt,manual,direct,zero,physical_binding,1
She used a rope to tie the boxes together.,gpt,manual,cot,zero,physical_binding,1
She used a rope to tie the boxes together.,gpt,manual,direct,few,physical_binding,1
She used a rope to tie the boxes together.,gpt,manual,cot,few,physical_binding,1
He learned how to tie the knot securely.,gpt,manual,direct,zero,physical_binding,1
He learned how to tie the knot securely.,gpt,manual,cot,zero,physical_binding,1
He learned how to tie the knot securely.,gpt,manual,direct,few,physical_binding,1
He learned how to tie the knot securely.,gpt,manual,cot,few,physical_binding,1
They worked together to tie the fence posts in place.,gpt,manual,direct,zero,physical_binding,1
They worked together to tie the fence posts in place.,gpt,manual,cot,zero,physical_binding,1
They worked together to tie the fence posts in place.,gpt,manual,direct,few,physical_binding,1
They worked together to tie the fence posts in place.,gpt,manual,cot,few,physical_binding,1
The instructions explained how to tie the cables safely.,gpt,manual,direct,zero,physical_binding,1
The instructions explained how to tie the cables safely.,gpt,manual,cot,zero,physical_binding,1
The instructions explained how to tie the cables safely.,gpt,manual,direct,few,physical_binding,1
The instructions explained how to tie the cables safely.,gpt,manual,cot,few,physical_binding,1
He used a file to smooth the sharp edge of the metal.,gpt,manual,direct,zero,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,gpt,manual,cot,zero,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,gpt,manual,direct,few,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,gpt,manual,cot,few,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,gpt,manual,direct,zero,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,gpt,manual,cot,zero,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,gpt,manual,direct,few,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,gpt,manual,cot,few,physical_tool_use,1
She ran the file across the surface until it was smooth.,gpt,manual,direct,zero,physical_tool_use,1
She ran the file across the surface until it was smooth.,gpt,manual,cot,zero,physical_tool_use,1
She ran the file across the surface until it was smooth.,gpt,manual,direct,few,physical_tool_use,1
She ran the file across the surface until it was smooth.,gpt,manual,cot,few,physical_tool_use,1
She decided to file a complaint with the city office.,gpt,manual,direct,zero,administrative_action,1
She decided to file a complaint with the city office.,gpt,manual,cot,zero,administrative_action,1
She decided to file a complaint with the city office.,gpt,manual,direct,few,administrative_action,1
She decided to file a complaint with the city office.,gpt,manual,cot,few,administrative_action,1
They will file the paperwork before the deadline.,gpt,manual,direct,zero,administrative_action,1
They will file the paperwork before the deadline.,gpt,manual,cot,zero,administrative_action,1
They will file the paperwork before the deadline.,gpt,manual,direct,few,administrative_action,1
They will file the paperwork before the deadline.,gpt,manual,cot,few,administrative_action,1
He plans to file his tax return tomorrow.,gpt,manual,direct,zero,administrative_action,1
He plans to file his tax return tomorrow.,gpt,manual,cot,zero,administrative_action,1
He plans to file his tax return tomorrow.,gpt,manual,direct,few,administrative_action,1
He plans to file his tax return tomorrow.,gpt,manual,cot,few,administrative_action,1
She opened the file on her computer to review the report.,gpt,manual,direct,zero,digital_record,1
She opened the file on her computer to review the report.,gpt,manual,cot,zero,digital_record,1
She opened the file on her computer to review the report.,gpt,manual,direct,few,digital_record,1
She opened the file on her computer to review the report.,gpt,manual,cot,few,digital_record,1
The lawyer pulled the case file from the cabinet.,gpt,manual,direct,zero,physical_record,1
The lawyer pulled the case file from the cabinet.,gpt,manual,cot,zero,physical_record,1
The lawyer pulled the case file from the cabinet.,gpt,manual,direct,few,physical_record,1
The lawyer pulled the case file from the cabinet.,gpt,manual,cot,few,physical_record,1
Each employee has a file stored in the archive room.,gpt,manual,direct,zero,physical_record,1
Each employee has a file stored in the archive room.,gpt,manual,cot,zero,physical_record,1
Each employee has a file stored in the archive room.,gpt,manual,direct,few,physical_record,1
Each employee has a file stored in the archive room.,gpt,manual,cot,few,physical_record,1
The fisherman sat quietly on the bank watching the water.,claude,api,direct,few,physical_environment,1
The fisherman sat quietly on the bank watching the water.,deepseek,api,direct,few,physical_environment,1
The fisherman sat quietly on the bank watching the water.,deepseek,api,direct,few,physical_environment,1
The fisherman sat quietly on the bank watching the water.,gpt,api,direct,few,physical_environment,1
The bank teller handed me my change.,deepseek,api,cot,few,financial_sense,1
The bank teller handed me my change.,deepseek,api,cot,few,financial_sense,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,api,direct,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,direct,few,physical_environment,1
She decided to file a complaint with the city office.,deepseek,api,cot,few,administrative_action,1
She decided to file a complaint with the city office.,deepseek,api,cot,few,administrative_action,1
He noticed the ring only after the light caught the stone.,claude,api,cot,few,personal_adornment,1
He noticed the ring only after the light caught the stone.,gpt,api,cot,few,personal_adornment,1
They will file the paperwork before the deadline.,deepseek,api,direct,few,administrative_action,1
