sentence,model,query_mode,prompt_type,shot_type,context_type,correct
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",deepseek,api,direct,few,business_communication,True
The fisherman sat quietly on the bank watching the water.,claude,api,cot,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,deepseek,api,cot,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,deepseek,api,cot,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,gpt,api,cot,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,api,cot,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,cot,few,physical_environment,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",deepseek,api,cot,few,business_communication,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",deepseek,api,cot,few,business_communication,True
I went to the bank to apply for a loan.,claude,api,direct,few,financial_sense,True
I went to the bank to apply for a loan.,gpt,api,direct,few,financial_sense,True
Investors listened carefully as the founder began his pitch.,deepseek,api,direct,few,business_communication,True
Investors listened carefully as the founder began his pitch.,deepseek,api,direct,few,business_communication,True
I went to the bank to apply for a loan.,claude,api,direct,few,financial_sense,True
I went to the bank to apply for a loan.,gpt,api,direct,few,financial_sense,True
Investors listened carefully as the founder began his pitch.,deepseek,api,cot,few,business_communication,True
Investors listened carefully as the founder began his pitch.,deepseek,api,cot,few,business_communication,True
I went to the bank to apply for a loan.,claude,api,cot,few,financial_sense,True
I went to the bank to apply for a loan.,gpt,api,cot,few,financial_sense,True
"After feedback from mentors, the team revised the pitch before presenting again.",deepseek,api,direct,few,business_communication,True
"After feedback from mentors, the team revised the pitch before presenting again.",deepseek,api,direct,few,business_communication,True
I went to the bank to apply for a loan.,claude,api,cot,few,financial_sense,True
I went to the bank to apply for a loan.,gpt,api,cot,few,financial_sense,True
"After feedback from mentors, the team revised the pitch before presenting again.",deepseek,api,cot,few,business_communication,True
"After feedback from mentors, the team revised the pitch before presenting again.",deepseek,api,cot,few,business_communication,True
The bank teller handed me my change.,claude,api,direct,few,financial_sense,True
The bank teller handed me my change.,gpt,api,direct,few,financial_sense,True
She slipped the ring onto her finger before leaving the house.,deepseek,api,direct,few,personal_adornment,True
She slipped the ring onto her finger before leaving the house.,deepseek,api,direct,few,personal_adornment,True
The bank teller handed me my change.,claude,api,direct,few,financial_sense,True
The bank teller handed me my change.,gpt,api,direct,few,financial_sense,True
She slipped the ring onto her finger before leaving the house.,deepseek,api,cot,few,personal_adornment,True
She slipped the ring onto her finger before leaving the house.,deepseek,api,cot,few,personal_adornment,True
The bank teller handed me my change.,claude,api,cot,few,financial_sense,True
The bank teller handed me my change.,gpt,api,cot,few,financial_sense,True
The antique ring was displayed under glass at the museum.,deepseek,api,direct,few,personal_adornment,True
The antique ring was displayed under glass at the museum.,deepseek,api,direct,few,personal_adornment,True
The bank teller handed me my change.,claude,api,cot,few,financial_sense,True
The bank teller handed me my change.,gpt,api,cot,few,financial_sense,True
The antique ring was displayed under glass at the museum.,deepseek,api,cot,few,personal_adornment,True
The antique ring was displayed under glass at the museum.,deepseek,api,cot,few,personal_adornment,True
"Every Friday, I deposit my paycheck in the bank.",claude,api,direct,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",gpt,api,direct,few,financial_sense,True
He noticed the ring only after the light caught the stone.,deepseek,api,direct,few,personal_adornment,True
He noticed the ring only after the light caught the stone.,deepseek,api,direct,few,personal_adornment,True
Extreme flooding has caused the bank to erode over time.,claude,api,direct,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,api,direct,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,api,direct,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,gpt,api,direct,few,physical_environment,True
"Every Friday, I deposit my paycheck in the bank.",claude,api,direct,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",gpt,api,direct,few,financial_sense,True
He noticed the ring only after the light caught the stone.,deepseek,api,cot,few,personal_adornment,True
He noticed the ring only after the light caught the stone.,deepseek,api,cot,few,personal_adornment,True
"Every Friday, I deposit my paycheck in the bank.",claude,api,cot,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",gpt,api,cot,few,financial_sense,True
The ring had been passed down through several generations.,deepseek,api,direct,few,personal_adornment,True
The ring had been passed down through several generations.,deepseek,api,direct,few,personal_adornment,True
"Every Friday, I deposit my paycheck in the bank.",claude,api,cot,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",gpt,api,cot,few,financial_sense,True
The ring had been passed down through several generations.,deepseek,api,cot,few,personal_adornment,True
The ring had been passed down through several generations.,deepseek,api,cot,few,personal_adornment,True
Federal law insures your money at the bank.,claude,api,direct,few,financial_sense,True
Federal law insures your money at the bank.,gpt,api,direct,few,financial_sense,True
A sudden ring echoed through the quiet hallway.,deepseek,api,direct,few,auditory_event,True
A sudden ring echoed through the quiet hallway.,deepseek,api,direct,few,auditory_event,True
Federal law insures your money at the bank.,claude,api,direct,few,financial_sense,True
Federal law insures your money at the bank.,gpt,api,direct,few,financial_sense,True
A sudden ring echoed through the quiet hallway.,deepseek,api,cot,few,auditory_event,True
A sudden ring echoed through the quiet hallway.,deepseek,api,cot,few,auditory_event,True
Federal law insures your money at the bank.,claude,api,cot,few,financial_sense,True
Federal law insures your money at the bank.,gpt,api,cot,few,financial_sense,True
She paused when she heard a ring coming from the phone.,deepseek,api,direct,few,auditory_event,True
She paused when she heard a ring coming from the phone.,deepseek,api,direct,few,auditory_event,True
Federal law insures your money at the bank.,claude,api,cot,few,financial_sense,True
Federal law insures your money at the bank.,gpt,api,cot,few,financial_sense,True
She paused when she heard a ring coming from the phone.,deepseek,api,cot,few,auditory_event,True
She paused when she heard a ring coming from the phone.,deepseek,api,cot,few,auditory_event,True
He adjusted his grip before releasing the pitch toward home plate.,claude,api,direct,few,physical_motion,True
He adjusted his grip before releasing the pitch toward home plate.,gpt,api,direct,few,physical_motion,True
The sharp ring cut through the noise of the crowd.,deepseek,api,direct,few,auditory_event,True
The sharp ring cut through the noise of the crowd.,deepseek,api,direct,few,auditory_event,True
He adjusted his grip before releasing the pitch toward home plate.,claude,api,direct,few,physical_motion,True
He adjusted his grip before releasing the pitch toward home plate.,gpt,api,direct,few,physical_motion,True
The sharp ring cut through the noise of the crowd.,deepseek,api,cot,few,auditory_event,True
The sharp ring cut through the noise of the crowd.,deepseek,api,cot,few,auditory_event,True
He adjusted his grip before releasing the pitch toward home plate.,claude,api,cot,few,physical_motion,True
He adjusted his grip before releasing the pitch toward home plate.,gpt,api,cot,few,physical_motion,True
Everyone turned at the ring that signaled the end of class.,deepseek,api,direct,few,auditory_event,True
Everyone turned at the ring that signaled the end of class.,deepseek,api,direct,few,auditory_event,True
Extreme flooding has caused the bank to erode over time.,claude,api,direct,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,api,cot,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,api,cot,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,gpt,api,direct,few,physical_environment,True
He adjusted his grip before releasing the pitch toward home plate.,claude,api,cot,few,physical_motion,True
He adjusted his grip before releasing the pitch toward home plate.,gpt,api,cot,few,physical_motion,True
Everyone turned at the ring that signaled the end of class.,deepseek,api,cot,few,auditory_event,True
Everyone turned at the ring that signaled the end of class.,deepseek,api,cot,few,auditory_event,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",claude,api,direct,few,physical_motion,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,api,direct,few,physical_motion,True
A ring of stones surrounded the fire pit.,deepseek,api,direct,few,spatial_structure,True
A ring of stones surrounded the fire pit.,deepseek,api,direct,few,spatial_structure,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",claude,api,direct,few,physical_motion,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,api,direct,few,physical_motion,True
A ring of stones surrounded the fire pit.,deepseek,api,cot,few,spatial_structure,True
A ring of stones surrounded the fire pit.,deepseek,api,cot,few,spatial_structure,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",claude,api,cot,few,physical_motion,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,api,cot,few,physical_motion,True
The trees formed a ring around the clearing.,deepseek,api,direct,few,spatial_structure,True
The trees formed a ring around the clearing.,deepseek,api,direct,few,spatial_structure,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",claude,api,cot,few,physical_motion,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,api,cot,few,physical_motion,True
The trees formed a ring around the clearing.,deepseek,api,cot,few,spatial_structure,True
The trees formed a ring around the clearing.,deepseek,api,cot,few,spatial_structure,True
A sudden gust of wind altered the pitch just before it reached the catcher.,claude,api,direct,few,physical_motion,True
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,api,direct,few,physical_motion,True
A dark ring appeared around the stain after it dried.,deepseek,api,direct,few,spatial_structure,True
A dark ring appeared around the stain after it dried.,deepseek,api,direct,few,spatial_structure,True
A sudden gust of wind altered the pitch just before it reached the catcher.,claude,api,direct,few,physical_motion,True
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,api,direct,few,physical_motion,True
A dark ring appeared around the stain after it dried.,deepseek,api,cot,few,spatial_structure,True
A dark ring appeared around the stain after it dried.,deepseek,api,cot,few,spatial_structure,True
A sudden gust of wind altered the pitch just before it reached the catcher.,claude,api,cot,few,physical_motion,True
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,api,cot,few,physical_motion,True
The planet was encircled by a faint ring of dust.,deepseek,api,direct,few,spatial_structure,True
The planet was encircled by a faint ring of dust.,deepseek,api,direct,few,spatial_structure,True
A sudden gust of wind altered the pitch just before it reached the catcher.,claude,api,cot,few,physical_motion,True
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,api,cot,few,physical_motion,True
The planet was encircled by a faint ring of dust.,deepseek,api,cot,few,spatial_structure,True
The planet was encircled by a faint ring of dust.,deepseek,api,cot,few,spatial_structure,True
"His pitch veered slightly to the left, missing the target by inches.",claude,api,direct,few,physical_motion,True
"His pitch veered slightly to the left, missing the target by inches.",gpt,api,direct,few,physical_motion,True
He straightened his tie before walking into the interview.,deepseek,api,direct,few,social_formal,True
He straightened his tie before walking into the interview.,deepseek,api,direct,few,social_formal,True
I went to the bank to apply for a loan.,deepseek,api,direct,few,financial_sense,True
I went to the bank to apply for a loan.,deepseek,api,direct,few,financial_sense,True
Extreme flooding has caused the bank to erode over time.,claude,api,cot,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,gpt,api,cot,few,physical_environment,True
"His pitch veered slightly to the left, missing the target by inches.",claude,api,direct,few,physical_motion,True
"His pitch veered slightly to the left, missing the target by inches.",gpt,api,direct,few,physical_motion,True
He straightened his tie before walking into the interview.,deepseek,api,cot,few,social_formal,True
He straightened his tie before walking into the interview.,deepseek,api,cot,few,social_formal,True
"His pitch veered slightly to the left, missing the target by inches.",claude,api,cot,few,physical_motion,True
"His pitch veered slightly to the left, missing the target by inches.",gpt,api,cot,few,physical_motion,True
The silk tie matched the jacket better than the previous one.,deepseek,api,direct,few,social_formal,True
The silk tie matched the jacket better than the previous one.,deepseek,api,direct,few,social_formal,True
"His pitch veered slightly to the left, missing the target by inches.",claude,api,cot,few,physical_motion,True
"His pitch veered slightly to the left, missing the target by inches.",gpt,api,cot,few,physical_motion,True
The silk tie matched the jacket better than the previous one.,deepseek,api,cot,few,social_formal,True
The silk tie matched the jacket better than the previous one.,deepseek,api,cot,few,social_formal,True
The startup refined its pitch to better explain the value of the product.,claude,api,direct,few,business_communication,True
The startup refined its pitch to better explain the value of the product.,gpt,api,direct,few,business_communication,True
She bought a new tie as a gift for her father.,deepseek,api,direct,few,social_formal,True
She bought a new tie as a gift for her father.,deepseek,api,direct,few,social_formal,True
The startup refined its pitch to better explain the value of the product.,claude,api,direct,few,business_communication,True
The startup refined its pitch to better explain the value of the product.,gpt,api,direct,few,business_communication,True
She bought a new tie as a gift for her father.,deepseek,api,cot,few,social_formal,True
She bought a new tie as a gift for her father.,deepseek,api,cot,few,social_formal,True
The startup refined its pitch to better explain the value of the product.,claude,api,cot,few,business_communication,True
The startup refined its pitch to better explain the value of the product.,gpt,api,cot,few,business_communication,True
His tie was loosened after the long ceremony ended.,deepseek,api,direct,few,social_formal,True
His tie was loosened after the long ceremony ended.,deepseek,api,direct,few,social_formal,True
The startup refined its pitch to better explain the value of the product.,claude,api,cot,few,business_communication,True
The startup refined its pitch to better explain the value of the product.,gpt,api,cot,few,business_communication,True
His tie was loosened after the long ceremony ended.,deepseek,api,cot,few,social_formal,True
His tie was loosened after the long ceremony ended.,deepseek,api,cot,few,social_formal,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",claude,api,direct,few,business_communication,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,api,direct,few,business_communication,True
The game ended in a tie after overtime.,deepseek,api,direct,few,competitive_event,True
The game ended in a tie after overtime.,deepseek,api,direct,few,competitive_event,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",claude,api,direct,few,business_communication,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,api,direct,few,business_communication,True
The game ended in a tie after overtime.,deepseek,api,cot,few,competitive_event,True
The game ended in a tie after overtime.,deepseek,api,cot,few,competitive_event,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",claude,api,cot,few,business_communication,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,api,cot,few,business_communication,True
Both candidates finished the election in a tie.,deepseek,api,direct,few,competitive_event,True
Both candidates finished the election in a tie.,deepseek,api,direct,few,competitive_event,True
I went to the bank to apply for a loan.,deepseek,api,cot,few,financial_sense,True
I went to the bank to apply for a loan.,deepseek,api,cot,few,financial_sense,True
Extreme flooding has caused the bank to erode over time.,claude,api,cot,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,gpt,api,cot,few,physical_environment,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",claude,api,cot,few,business_communication,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,api,cot,few,business_communication,True
Both candidates finished the election in a tie.,deepseek,api,cot,few,competitive_event,True
Both candidates finished the election in a tie.,deepseek,api,cot,few,competitive_event,True
Investors listened carefully as the founder began his pitch.,claude,api,direct,few,business_communication,True
Investors listened carefully as the founder began his pitch.,gpt,api,direct,few,business_communication,True
The final score resulted in a tie between the teams.,deepseek,api,direct,few,competitive_event,True
The final score resulted in a tie between the teams.,deepseek,api,direct,few,competitive_event,True
Investors listened carefully as the founder began his pitch.,claude,api,direct,few,business_communication,True
Investors listened carefully as the founder began his pitch.,gpt,api,direct,few,business_communication,True
The final score resulted in a tie between the teams.,deepseek,api,cot,few,competitive_event,True
The final score resulted in a tie between the teams.,deepseek,api,cot,few,competitive_event,True
Investors listened carefully as the founder began his pitch.,claude,api,cot,few,business_communication,True
Investors listened carefully as the founder began his pitch.,gpt,api,cot,few,business_communication,True
"After hours of debate, the vote produced a tie.",deepseek,api,direct,few,competitive_event,True
"After hours of debate, the vote produced a tie.",deepseek,api,direct,few,competitive_event,True
Investors listened carefully as the founder began his pitch.,claude,api,cot,few,business_communication,True
Investors listened carefully as the founder began his pitch.,gpt,api,cot,few,business_communication,True
"After hours of debate, the vote produced a tie.",deepseek,api,cot,few,competitive_event,True
"After hours of debate, the vote produced a tie.",deepseek,api,cot,few,competitive_event,True
"After feedback from mentors, the team revised the pitch before presenting again.",claude,api,direct,few,business_communication,True
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,api,direct,few,business_communication,True
She used a rope to tie the boxes together.,deepseek,api,direct,few,physical_binding,True
She used a rope to tie the boxes together.,deepseek,api,direct,few,physical_binding,True
"After feedback from mentors, the team revised the pitch before presenting again.",claude,api,direct,few,business_communication,True
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,api,direct,few,business_communication,True
She used a rope to tie the boxes together.,deepseek,api,cot,few,physical_binding,True
She used a rope to tie the boxes together.,deepseek,api,cot,few,physical_binding,True
"After feedback from mentors, the team revised the pitch before presenting again.",claude,api,cot,few,business_communication,True
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,api,cot,few,business_communication,True
He learned how to tie the knot securely.,deepseek,api,direct,few,physical_binding,True
He learned how to tie the knot securely.,deepseek,api,direct,few,physical_binding,True
"After feedback from mentors, the team revised the pitch before presenting again.",claude,api,cot,few,business_communication,True
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,api,cot,few,business_communication,True
He learned how to tie the knot securely.,deepseek,api,cot,few,physical_binding,True
He learned how to tie the knot securely.,deepseek,api,cot,few,physical_binding,True
She slipped the ring onto her finger before leaving the house.,claude,api,direct,few,personal_adornment,True
She slipped the ring onto her finger before leaving the house.,gpt,api,direct,few,personal_adornment,True
They worked together to tie the fence posts in place.,deepseek,api,direct,few,physical_binding,True
They worked together to tie the fence posts in place.,deepseek,api,direct,few,physical_binding,True
The bank teller handed me my change.,deepseek,api,direct,few,financial_sense,True
The bank teller handed me my change.,deepseek,api,direct,few,financial_sense,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,api,direct,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,direct,few,physical_environment,True
She slipped the ring onto her finger before leaving the house.,claude,api,direct,few,personal_adornment,True
She slipped the ring onto her finger before leaving the house.,gpt,api,direct,few,personal_adornment,True
They worked together to tie the fence posts in place.,deepseek,api,cot,few,physical_binding,True
They worked together to tie the fence posts in place.,deepseek,api,cot,few,physical_binding,True
She slipped the ring onto her finger before leaving the house.,claude,api,cot,few,personal_adornment,True
She slipped the ring onto her finger before leaving the house.,gpt,api,cot,few,personal_adornment,True
The instructions explained how to tie the cables safely.,deepseek,api,direct,few,physical_binding,True
The instructions explained how to tie the cables safely.,deepseek,api,direct,few,physical_binding,True
She slipped the ring onto her finger before leaving the house.,claude,api,cot,few,personal_adornment,True
She slipped the ring onto her finger before leaving the house.,gpt,api,cot,few,personal_adornment,True
The instructions explained how to tie the cables safely.,deepseek,api,cot,few,physical_binding,True
The instructions explained how to tie the cables safely.,deepseek,api,cot,few,physical_binding,True
He used a file to smooth the sharp edge of the metal.,deepseek,api,direct,few,physical_tool_use,True
He used a file to smooth the sharp edge of the metal.,deepseek,api,direct,few,physical_tool_use,True
The antique ring was displayed under glass at the museum.,claude,api,direct,few,personal_adornment,True
The antique ring was displayed under glass at the museum.,gpt,api,direct,few,personal_adornment,True
He used a file to smooth the sharp edge of the metal.,deepseek,api,cot,few,physical_tool_use,True
He used a file to smooth the sharp edge of the metal.,deepseek,api,cot,few,physical_tool_use,True
The antique ring was displayed under glass at the museum.,claude,api,direct,few,personal_adornment,True
The antique ring was displayed under glass at the museum.,gpt,api,direct,few,personal_adornment,True
The mechanic reached for a file to remove the burrs.,deepseek,api,direct,few,physical_tool_use,True
The mechanic reached for a file to remove the burrs.,deepseek,api,direct,few,physical_tool_use,True
The antique ring was displayed under glass at the museum.,claude,api,cot,few,personal_adornment,True
The antique ring was displayed under glass at the museum.,gpt,api,cot,few,personal_adornment,True
The mechanic reached for a file to remove the burrs.,deepseek,api,cot,few,physical_tool_use,True
The mechanic reached for a file to remove the burrs.,deepseek,api,cot,few,physical_tool_use,True
The antique ring was displayed under glass at the museum.,claude,api,cot,few,personal_adornment,True
The antique ring was displayed under glass at the museum.,gpt,api,cot,few,personal_adornment,True
She ran the file across the surface until it was smooth.,deepseek,api,direct,few,physical_tool_use,True
She ran the file across the surface until it was smooth.,deepseek,api,direct,few,physical_tool_use,True
He noticed the ring only after the light caught the stone.,claude,api,direct,few,personal_adornment,True
He noticed the ring only after the light caught the stone.,gpt,api,direct,few,personal_adornment,True
She ran the file across the surface until it was smooth.,deepseek,api,cot,few,physical_tool_use,True
She ran the file across the surface until it was smooth.,deepseek,api,cot,few,physical_tool_use,True
He noticed the ring only after the light caught the stone.,claude,api,direct,few,personal_adornment,True
He noticed the ring only after the light caught the stone.,gpt,api,direct,few,personal_adornment,False
She decided to file a complaint with the city office.,deepseek,api,direct,few,administrative_action,True
She decided to file a complaint with the city office.,deepseek,api,direct,few,administrative_action,True
He noticed the ring only after the light caught the stone.,claude,api,cot,few,personal_adornment,True
He noticed the ring only after the light caught the stone.,gpt,api,cot,few,personal_adornment,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",gpt,api,cot,zero,business_communication,False
"They sat on the bank after withdrawing cash, watching the water flow by.",deepseek,api,cot,zero,physical_environment,True
"The bank was quiet that morning, aside from the sound of ducks nearby.",deepseek,api,cot,zero,physical_environment,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",deepseek,api,cot,zero,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",deepseek,api,cot,few,business_communication,True
A small ring was the only thing found near the old bell.,deepseek,api,cot,zero,personal_adornment,True
No one expected the tie to be the most talked-about part of the evening.,deepseek,api,cot,zero,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,claude,api,cot,few,social_formal,False
